"Date","Date","Min°F","Avg°F","Max°F","Avg1.5m DP°F","Avg1.5m RH%","2 in.°F","Min°F","Avg°F","Avg 2in.SWPkPa","Avg 8in.SWPkPa","TotPrecin","TotalSolarRadMJ/m²","EToin","ETrin"
"2019/02/04","4","19.1","25.2","29.1","15.4","69.7","32.7","33.5","33.5","NA","NA","0.00","6.77","0.03","0.05"
"2019/02/05","5","13.6","17.7","23.0","5.1","62.1","32.5","33.5","33.5","NA","NA","0.00","5.05","0.03","0.05"
"2019/02/06","6","4.8","15.4","24.0","0.8","57.8","32.2","33.2","33.3","NA","NA","0.00","9.53","0.03","0.05"
"2019/02/07","7","0.6","13.7","24.3","4.2","73.3","31.6","32.7","32.9","NA","NA","0.00","7.88","0.02","0.03"
"2019/02/08","8","17.8","20.3","24.6","15.2","86.2","31.2","32.6","32.6","NA","NA","0.00","4.85","0.02","0.03"
"2019/02/09","9","7.8","16.8","21.2","3.1","59.8","31.3","32.5","32.5","NA","NA","0.00","4.86","0.03","0.05"
"2019/02/10","10","-3.7","9.8","19.8","0.2","73.2","30.7","32.4","32.5","NA","NA","0.01","7.59","0.02","0.03"
"2019/02/11","11","7.7","17.8","24.2","10.4","79.5","31.0","32.4","32.4","NA","NA","0.01","8.28","0.02","0.03"
"2019/02/12","12","19.7","24.8","32.0","21.7","91.6","31.4","32.4","32.4","NA","NA","0.01","2.99","0.02","0.02"
"2019/02/13","13","9.9","24.1","33.9","19.3","86.3","31.7","32.4","32.4","NA","NA","0.14","4.96","0.02","0.03"
"2019/02/14","14","4.6","20.2","29.6","15.3","87.1","31.7","32.4","32.4","NA","NA","0.00","5.20","0.02","0.03"
"2019/02/15","15","28.1","31.1","37.1","29.1","93.1","31.8","32.4","32.4","NA","NA","0.21","3.65","0.02","0.02"
"2019/02/16","16","27.6","30.1","34.2","26.0","86.1","31.9","32.4","32.4","NA","NA","0.10","6.19","0.02","0.02"
"2019/02/17","17","19.1","26.7","32.6","23.1","89.7","31.9","32.4","32.4","NA","NA","0.00","3.25","0.02","0.02"
"2019/02/18","18","9.4","16.8","25.9","9.6","80.7","31.9","32.4","32.4","NA","NA","0.00","4.12","0.02","0.03"
"2019/02/19","19","1.5","14.6","24.4","9.2","86.4","31.9","32.4","32.4","NA","NA","0.01","5.62","0.01","0.02"
"2019/02/20","20","16.0","23.1","29.4","17.4","83.0","31.9","32.4","32.5","NA","NA","0.00","9.39","0.02","0.03"
"2019/02/21","21","7.9","19.7","36.8","12.1","79.6","31.9","32.4","32.5","NA","NA","0.04","12.82","0.04","0.06"
"2019/02/22","22","6.1","19.6","25.3","15.3","89.0","31.8","32.5","32.5","NA","NA","0.00","4.32","0.01","0.01"
"2019/02/23","23","9.9","22.0","33.9","16.3","84.0","31.9","32.5","32.5","NA","NA","0.09","11.67","0.03","0.04"
"2019/02/24","24","0.2","16.7","33.3","9.9","82.0","31.8","32.5","32.5","NA","NA","0.00","9.16","0.03","0.04"
"2019/02/25","25","-3.3","13.5","30.8","2.1","69.3","31.7","32.5","32.5","NA","NA","0.00","7.78","0.03","0.04"
"2019/02/26","26","-7.6","11.1","28.2","-3.5","61.7","31.6","32.5","32.5","NA","NA","0.00","13.73","0.03","0.05"
"2019/02/27","27","10.0","24.6","30.3","9.4","55.9","31.6","32.5","32.5","NA","NA","0.00","5.31","0.04","0.06"
"2019/02/28","28","22.9","26.5","29.5","22.2","86.6","31.8","32.5","32.5","NA","NA","0.00","1.35","0.01","0.02"
"2019/03/01","1","10.7","22.6","34.5","15.6","79.7","31.9","32.5","32.5","NA","NA","0.13","9.89","0.03","0.04"
"2019/03/02","2","-0.1","16.6","30.8","7.1","74.0","31.9","32.5","32.5","NA","NA","0.01","9.91","0.03","0.04"
"2019/03/03","3","-9.7","5.8","26.0","-9.0","62.0","31.9","32.5","32.5","NA","NA","0.00","15.16","0.03","0.05"
"2019/03/04","4","-9.3","9.4","31.2","-5.1","61.2","31.8","32.5","32.5","NA","NA","0.00","15.39","0.04","0.06"
"2019/03/05","5","6.2","24.9","37.2","9.6","55.7","31.8","32.5","32.5","NA","NA","0.00","11.63","0.05","0.08"
"2019/03/06","6","29.4","33.0","39.6","27.2","80.8","31.9","32.4","32.5","NA","NA","0.03","5.24","0.04","0.05"
"2019/03/07","7","20.5","29.0","35.6","23.6","82.3","31.9","32.5","32.5","NA","NA","0.09","6.56","0.03","0.04"
"2019/03/08","8","18.0","27.0","37.9","20.2","79.4","32.0","32.5","32.5","NA","NA","0.00","10.71","0.04","0.05"
"2019/03/09","9","16.8","26.5","38.6","18.8","76.9","32.0","32.5","32.5","NA","NA","0.00","12.87","0.04","0.06"
"2019/03/10","10","6.7","22.2","40.6","13.1","74.4","32.0","32.5","32.5","NA","NA","0.00","16.26","0.05","0.06"
"2019/03/11","11","17.7","29.6","40.9","19.6","70.4","32.0","32.5","32.5","NA","NA","0.00","13.63","0.05","0.07"
"2019/03/12","12","29.8","32.0","35.8","30.5","94.8","32.0","32.5","32.5","NA","NA","0.33","4.08","0.02","0.02"
"2019/03/13","13","25.2","32.9","43.1","26.5","80.2","32.1","32.5","32.5","NA","NA","0.11","14.32","0.05","0.07"
"2019/03/14","14","14.2","28.5","42.3","20.6","76.8","32.1","32.5","32.5","NA","NA","0.00","12.09","0.05","0.06"
"2019/03/15","15","17.1","31.1","47.7","21.8","73.1","32.1","32.5","32.5","NA","NA","0.00","16.65","0.06","0.07"
"2019/03/16","16","21.7","33.2","48.6","24.4","73.6","32.1","32.5","32.5","NA","NA","0.00","14.36","0.06","0.08"
"2019/03/17","17","25.7","36.4","51.8","26.3","70.1","32.1","32.5","32.5","NA","NA","0.00","17.56","0.07","0.10"
"2019/03/18","18","23.9","36.6","57.3","25.5","68.8","32.1","32.5","32.5","NA","NA","0.00","18.18","0.10","0.13"
"2019/03/19","19","26.3","38.7","59.5","26.0","64.0","32.1","32.5","32.5","NA","NA","0.00","18.29","0.10","0.14"
"2019/03/20","20","26.9","39.6","59.7","27.7","65.3","32.2","32.4","32.5","NA","NA","0.00","18.51","0.10","0.15"
"2019/03/21","21","27.3","40.6","61.3","28.6","65.6","32.8","32.4","32.5","NA","NA","0.00","18.29","0.10","0.14"
"2019/03/22","22","25.4","40.4","59.5","32.3","76.4","34.8","32.4","32.4","NA","NA","0.00","18.03","0.09","0.11"
"2019/03/23","23","34.5","44.1","60.5","35.5","75.1","38.2","32.4","32.4","NA","NA","0.00","16.63","0.09","0.12"
"2019/03/24","24","33.5","43.0","53.6","37.0","80.4","39.0","32.5","32.5","NA","NA","0.00","9.81","0.06","0.08"
"2019/03/25","25","36.4","45.4","58.6","37.3","77.5","42.9","32.5","33.3","NA","NA","0.06","13.09","0.07","0.09"
"2019/03/26","26","31.0","44.2","57.6","32.0","67.1","43.9","36.1","37.7","NA","NA","0.00","16.87","0.10","0.13"
"2019/03/27","27","26.8","41.3","57.4","29.4","66.4","42.5","37.6","39.1","NA","NA","0.00","14.78","0.09","0.13"
"2019/03/28","28","35.1","44.6","52.1","35.5","71.6","43.6","39.8","40.6","NA","NA","0.00","6.66","0.05","0.07"
"2019/03/29","29","31.6","42.7","58.7","32.7","72.0","44.0","39.5","41.0","NA","NA","0.00","12.86","0.08","0.11"
"2019/03/30","30","26.1","42.2","61.6","31.3","70.0","44.3","39.5","41.4","NA","NA","0.00","17.00","0.09","0.12"
"2019/03/31","31","35.6","44.0","61.4","35.6","75.0","45.1","41.1","42.5","NA","NA","0.00","13.04","0.08","0.11"
"2019/04/01","1","29.7","43.9","63.2","30.4","66.2","46.8","41.2","43.2","NA","NA","0.00","20.70","0.11","0.15"
"2019/04/02","2","28.0","45.2","65.5","27.7","57.4","47.1","41.6","43.6","NA","NA","0.00","20.14","0.13","0.17"
"2019/04/03","3","36.7","45.3","56.0","37.8","75.9","45.7","43.2","44.2","NA","NA","0.03","8.00","0.06","0.08"
"2019/04/04","4","33.1","46.2","59.6","35.7","71.8","47.7","43.2","44.8","NA","NA","0.00","17.44","0.09","0.12"
"2019/04/05","5","41.4","46.1","53.3","42.1","86.1","46.9","45.0","45.8","NA","NA","0.14","6.07","0.05","0.06"
"2019/04/06","6","38.4","42.3","47.6","38.2","85.8","45.4","44.7","45.5","NA","NA","0.03","7.66","0.05","0.06"
"2019/04/07","7","37.0","44.0","54.7","39.9","86.2","45.5","44.2","45.0","NA","NA","0.10","8.14","0.05","0.07"
"2019/04/08","8","36.3","44.8","50.5","42.4","91.7","45.7","44.2","45.0","NA","NA","0.09","5.70","0.03","0.03"
"2019/04/09","9","40.1","48.2","55.5","42.3","81.8","47.9","45.5","46.1","NA","NA","0.20","7.89","0.06","0.07"
"2019/04/10","10","30.1","43.2","58.4","35.3","76.3","47.1","44.2","45.6","NA","NA","0.12","12.51","0.08","0.10"
"2019/04/11","11","32.6","41.2","54.0","33.8","79.0","48.0","44.2","45.7","NA","NA","0.01","15.44","0.08","0.10"
"2019/04/12","12","27.7","41.9","57.0","33.8","76.0","47.3","44.1","45.9","NA","NA","0.00","16.76","0.09","0.11"
"2019/04/13","13","37.3","42.5","45.7","39.1","87.8","45.8","45.2","45.9","NA","NA","0.12","4.52","0.03","0.03"
"2019/04/14","14","34.9","44.5","54.2","32.0","65.0","46.9","44.1","45.5","NA","NA","0.00","17.12","0.10","0.13"
"2019/04/15","15","34.0","42.5","52.3","32.2","68.7","47.1","45.1","46.3","NA","NA","0.01","14.24","0.08","0.11"
"2019/04/16","16","34.3","46.7","58.6","33.0","62.2","48.4","44.7","46.2","NA","NA","0.00","15.48","0.10","0.14"
"2019/04/17","17","39.6","53.2","66.1","35.5","55.7","51.4","46.2","48.0","NA","NA","0.00","24.33","0.16","0.20"
"2019/04/18","18","43.7","53.1","63.6","43.1","69.8","51.4","48.5","49.8","NA","NA","0.01","12.11","0.09","0.12"
"2019/04/19","19","48.4","57.0","67.0","46.1","69.8","52.6","49.9","50.8","NA","NA","0.01","8.05","0.09","0.13"
"2019/04/20","20","42.1","53.8","65.3","36.8","58.6","54.5","50.4","51.6","NA","NA","0.01","20.90","0.15","0.21"
"2019/04/21","21","33.4","51.2","68.8","31.9","51.6","53.3","48.8","50.9","NA","NA","0.00","22.72","0.15","0.20"
"2019/04/22","22","33.8","52.1","67.8","36.5","59.1","51.8","49.1","50.9","NA","NA","0.00","15.89","0.13","0.17"
"2019/04/23","23","43.5","58.8","70.5","39.2","52.2","55.5","50.9","52.5","NA","NA","0.00","22.54","0.17","0.23"
"2019/04/24","24","32.3","50.5","65.7","29.8","51.8","54.5","50.6","52.5","NA","NA","0.00","21.66","0.14","0.19"
"2019/04/25","25","30.9","49.7","65.6","28.6","49.5","53.8","49.3","51.4","NA","NA","0.00","22.09","0.15","0.20"
"2019/04/26","26","43.6","53.7","65.8","32.3","48.0","54.8","51.0","52.5","NA","NA","0.00","17.66","0.15","0.20"
"2019/04/27","27","40.2","47.4","54.5","24.8","43.0","52.4","51.0","51.9","NA","NA","0.00","15.14","0.13","0.18"
"2019/04/28","28","30.7","43.1","55.5","25.0","53.2","50.8","48.8","50.2","NA","NA","0.00","17.79","0.11","0.14"
"2019/04/29","29","25.3","43.2","59.8","15.1","42.0","51.1","47.4","49.5","NA","NA","0.00","24.47","0.16","0.22"
"2019/04/30","30","26.7","44.9","60.9","18.3","41.3","52.3","47.4","49.5","NA","NA","0.00","24.95","0.15","0.20"
"2019/05/01","1","30.8","46.0","62.2","27.1","52.5","51.7","48.5","50.1","NA","NA","0.00","19.09","0.13","0.17"
"2019/05/02","2","29.2","47.5","63.6","31.3","57.7","51.7","48.3","50.1","NA","NA","0.00","18.20","0.12","0.15"
"2019/05/03","3","34.2","51.0","67.1","34.8","57.8","53.9","49.3","51.3","NA","NA","0.00","24.72","0.16","0.21"
"2019/05/04","4","33.5","55.6","73.4","38.0","57.3","55.5","50.4","52.5","NA","NA","0.00","22.24","0.16","0.20"
"2019/05/05","5","47.3","61.0","72.2","34.0","40.3","59.1","53.2","54.6","NA","NA","0.00","23.63","0.20","0.28"
"2019/05/06","6","36.4","56.8","74.8","34.1","47.3","58.7","52.6","54.6","NA","NA","0.00","24.41","0.19","0.25"
"2019/05/07","7","41.5","60.1","75.9","34.4","45.4","60.2","53.8","55.6","NA","NA","0.00","26.94","0.22","0.30"
"2019/05/08","8","38.9","58.6","75.0","36.1","47.4","59.8","53.9","55.8","NA","NA","0.00","24.44","0.18","0.24"
"2019/05/09","9","38.8","58.1","75.5","35.6","49.7","61.1","54.6","56.5","NA","NA","0.00","27.46","0.20","0.25"
"2019/05/10","10","36.0","58.9","81.1","39.4","54.9","60.9","54.5","56.7","NA","NA","0.00","26.35","0.19","0.24"
"2019/05/11","11","40.8","63.1","84.5","42.5","53.8","62.5","55.6","57.7","NA","NA","0.00","26.58","0.21","0.27"
"2019/05/12","12","42.7","62.9","80.9","44.3","55.7","62.6","56.6","58.4","NA","NA","0.00","22.01","0.18","0.24"
"2019/05/13","13","43.1","59.4","73.6","40.4","54.6","62.0","56.8","58.5","NA","NA","0.00","21.36","0.17","0.22"
"2019/05/14","14","36.5","55.5","70.1","42.1","63.8","58.7","56.0","57.4","NA","NA","0.00","12.63","0.11","0.14"
"2019/05/15","15","40.4","56.8","72.0","44.1","66.8","62.0","55.4","57.2","NA","NA","0.00","23.97","0.16","0.19"
"2019/05/16","16","52.8","59.2","69.4","53.2","82.1","63.0","57.4","58.6","NA","NA","0.41","16.55","0.12","0.15"
"2019/05/17","17","52.3","54.7","57.1","52.5","92.1","59.5","57.7","58.3","NA","NA","0.59","5.64","0.04","0.04"
"2019/05/18","18","43.6","51.4","58.7","47.0","85.5","57.8","56.4","57.2","NA","NA","0.27","10.43","0.07","0.08"
"2019/05/19","19","41.2","53.9","66.8","40.2","63.8","58.6","55.2","56.8","NA","NA","0.00","20.44","0.15","0.19"
"2019/05/20","20","35.9","52.3","65.1","34.7","55.6","58.5","54.7","56.6","NA","NA","0.00","21.84","0.14","0.18"
"2019/05/21","21","39.7","54.8","67.1","39.4","58.0","58.8","55.0","56.5","NA","NA","0.00","17.87","0.14","0.19"
"2019/05/22","22","45.0","59.4","73.4","39.1","51.4","60.5","56.1","57.6","NA","NA","0.00","21.92","0.17","0.22"
"2019/05/23","23","38.5","58.7","77.3","38.9","54.6","60.7","55.7","57.9","NA","NA","0.00","27.48","0.21","0.27"
"2019/05/24","24","42.0","52.6","66.8","47.5","83.6","58.5","56.8","57.9","NA","NA","0.36","9.84","0.08","0.10"
"2019/05/25","25","50.6","56.2","67.1","49.0","78.5","58.7","56.3","57.1","NA","NA","0.03","14.58","0.12","0.14"
"2019/05/26","26","51.6","59.1","69.1","46.6","67.0","60.3","57.0","58.1","NA","NA","0.06","16.79","0.15","0.19"
"2019/05/27","27","46.6","61.3","79.2","47.0","62.8","63.1","57.1","59.2","NA","NA","0.01","26.54","0.21","0.26"
"2019/05/28","28","48.5","65.1","83.1","50.3","63.9","65.3","59.3","61.2","NA","NA","0.00","27.24","0.20","0.24"
"2019/05/29","29","45.0","64.7","84.6","50.6","64.9","65.7","59.8","61.9","NA","NA","0.00","26.72","0.20","0.24"
"2019/05/30","30","45.9","62.4","81.9","52.4","73.2","65.9","60.4","62.5","NA","NA","0.01","22.67","0.18","0.21"
"2019/05/31","31","48.9","66.1","84.9","52.2","66.8","67.4","60.9","62.9","NA","NA","0.00","28.08","0.22","0.26"
"2019/06/01","1","49.0","67.1","86.7","53.6","66.0","67.7","61.6","63.6","NA","NA","0.00","25.72","0.21","0.25"
"2019/06/02","2","47.7","68.2","86.6","50.7","59.3","67.9","61.9","63.9","NA","NA","0.00","27.22","0.22","0.28"
"2019/06/03","3","49.7","66.0","82.1","42.9","50.8","68.0","62.2","64.1","NA","NA","0.00","29.98","0.24","0.32"
"2019/06/04","4","39.2","59.6","76.8","37.8","51.0","65.9","61.0","63.0","NA","NA","0.00","28.33","0.20","0.26"
"2019/06/05","5","43.8","59.9","75.1","43.1","57.4","64.3","60.6","62.2","NA","NA","0.00","18.46","0.16","0.21"
"2019/06/06","6","41.6","55.1","63.4","42.3","65.6","62.0","60.2","61.1","NA","NA","0.00","13.85","0.10","0.13"
"2019/06/07","7","33.8","48.2","61.6","37.8","69.1","59.1","57.4","58.8","NA","NA","0.02","20.38","0.12","0.15"
"2019/06/08","8","42.9","51.5","63.5","43.5","75.7","60.0","56.8","58.1","NA","NA","0.09","18.92","0.12","0.14"
"2019/06/09","9","37.3","56.5","75.5","42.1","65.2","61.2","56.5","58.4","NA","NA","0.01","22.30","0.16","0.19"
"2019/06/10","10","39.8","61.2","79.8","43.2","56.1","63.2","57.7","59.6","NA","NA","0.00","22.20","0.17","0.22"
"2019/06/11","11","44.3","65.3","83.8","48.2","59.4","65.8","58.7","61.0","NA","NA","0.00","29.40","0.23","0.29"
"2019/06/12","12","48.6","69.2","89.8","50.1","56.9","67.3","60.7","62.7","NA","NA","0.00","28.07","0.24","0.29"
"2019/06/13","13","49.8","71.9","92.6","50.7","53.6","68.9","61.8","63.9","NA","NA","0.00","28.56","0.25","0.31"
"2019/06/14","14","45.3","69.3","86.6","47.1","50.4","69.1","62.8","64.9","NA","NA","0.00","28.51","0.22","0.28"
"2019/06/15","15","53.0","69.1","84.6","50.5","55.8","68.8","63.6","65.2","NA","NA","0.00","21.55","0.18","0.22"
"2019/06/16","16","50.0","70.2","89.3","49.8","55.1","69.1","63.4","65.2","NA","NA","0.00","23.97","0.21","0.26"
"2019/06/17","17","56.2","72.1","87.1","54.7","57.7","70.3","64.6","65.9","NA","NA","0.02","24.64","0.21","0.26"
"2019/06/18","18","50.7","70.4","86.3","47.9","51.2","69.4","64.4","66.1","NA","NA","0.00","25.06","0.22","0.28"
"2019/06/19","19","52.5","62.5","71.1","35.6","38.3","66.8","64.3","65.4","NA","NA","0.02","22.10","0.20","0.27"
"2019/06/20","20","39.5","53.2","64.6","38.7","60.5","62.8","61.7","62.9","NA","NA","0.01","16.51","0.13","0.16"
"2019/06/21","21","38.7","54.6","71.5","42.0","67.2","61.6","59.3","60.7","NA","NA","0.00","18.40","0.13","0.16"
"2019/06/22","22","43.3","61.5","78.6","46.1","60.9","63.4","59.7","61.2","NA","NA","0.00","20.93","0.17","0.22"
"2019/06/23","23","51.1","60.8","72.0","50.9","71.8","64.8","61.2","62.4","NA","NA","0.05","18.98","0.14","0.17"
"2019/06/24","24","46.2","57.6","68.9","49.0","75.1","63.0","60.8","61.9","NA","NA","0.63","21.08","0.14","0.16"
"2019/06/25","25","41.5","61.3","77.4","43.7","58.9","63.3","59.1","61.2","NA","NA","0.00","25.50","0.19","0.23"
"2019/06/26","26","44.3","62.9","81.5","45.6","58.1","64.9","60.1","62.2","NA","NA","0.00","22.66","0.18","0.23"
"2019/06/27","27","46.8","59.3","69.2","49.0","70.6","64.7","61.8","63.1","NA","NA","0.01","18.53","0.13","0.16"
"2019/06/28","28","40.4","55.5","71.7","44.8","71.1","61.6","59.6","61.4","NA","NA","0.02","18.92","0.14","0.17"
"2019/06/29","29","39.1","58.7","78.7","43.2","62.9","61.5","58.6","60.5","NA","NA","0.00","21.63","0.17","0.21"
"2019/06/30","30","43.3","64.2","84.9","43.4","54.0","64.5","58.8","61.4","NA","NA","0.00","28.85","0.23","0.29"
"2019/07/01","1","46.6","67.4","87.4","43.4","48.4","66.4","60.9","63.2","NA","NA","0.00","27.44","0.24","0.30"
"2019/07/02","2","55.1","62.5","73.5","52.8","72.4","64.6","63.0","63.8","NA","NA","0.78","10.54","0.11","0.15"
"2019/07/03","3","51.9","60.9","77.0","53.8","79.9","64.1","61.0","62.5","NA","NA","0.12","19.15","0.14","0.16"
"2019/07/04","4","48.2","62.3","78.5","53.2","74.9","64.2","61.2","62.8","NA","NA","0.00","15.09","0.13","0.16"
"2019/07/05","5","51.6","66.9","83.9","52.5","65.6","66.3","61.9","63.8","NA","NA","0.00","22.50","0.19","0.23"
"2019/07/06","6","53.3","67.0","82.0","52.2","62.9","67.0","62.8","64.7","NA","NA","0.00","23.50","0.20","0.25"
"2019/07/07","7","49.3","62.5","78.9","49.3","65.2","66.0","63.0","64.7","NA","NA","0.00","20.00","0.17","0.21"
"2019/07/08","8","47.7","62.1","78.0","49.7","68.3","65.5","62.1","64.0","NA","NA","0.13","21.93","0.17","0.20"
"2019/07/09","9","45.7","66.0","84.1","49.5","61.5","66.1","61.7","64.0","NA","NA","0.00","25.79","0.19","0.23"
"2019/07/10","10","59.9","68.8","80.6","55.3","64.2","67.9","64.1","65.4","NA","NA","0.00","16.79","0.15","0.18"
"2019/07/11","11","55.9","69.4","83.0","53.4","61.4","68.7","64.2","66.0","NA","NA","0.00","24.22","0.20","0.24"
"2019/07/12","12","49.2","68.4","85.8","52.2","61.2","68.2","64.2","66.2","NA","NA","0.00","22.36","0.18","0.22"
"2019/07/13","13","52.0","69.6","87.3","52.2","59.3","68.8","64.5","66.3","NA","NA","0.00","20.72","0.17","0.21"
"2019/07/14","14","51.3","66.8","84.6","47.5","53.9","68.6","64.3","66.2","NA","NA","0.00","25.43","0.22","0.28"
"2019/07/15","15","46.9","61.8","74.6","49.6","66.2","65.6","63.9","65.1","NA","NA","0.00","12.54","0.11","0.12"
"2019/07/16","16","54.6","64.1","79.6","54.3","73.7","66.2","63.2","64.4","NA","NA","0.09","18.60","0.15","0.18"
"2019/07/17","17","51.0","61.5","71.9","51.9","72.7","63.9","62.7","63.6","NA","NA","0.01","9.52","0.09","0.12"
"2019/07/18","18","50.7","64.9","79.8","42.3","51.7","65.4","61.4","63.3","NA","NA","0.00","24.09","0.21","0.27"
"2019/07/19","19","44.6","61.4","75.2","39.5","47.9","64.9","61.8","63.5","NA","NA","0.00","22.55","0.18","0.22"
"2019/07/20","20","40.6","60.9","78.7","42.2","55.8","64.3","60.6","62.8","NA","NA","0.00","24.58","0.19","0.25"
"2019/07/21","21","43.8","66.2","88.7","42.5","51.1","66.4","61.4","63.9","NA","NA","0.00","28.31","0.24","0.30"
"2019/07/22","22","48.9","70.5","92.0","48.7","49.8","66.9","63.4","65.2","NA","NA","0.00","17.03","0.20","0.27"
"2019/07/23","23","52.4","75.9","96.7","51.4","51.5","70.7","64.5","66.9","NA","NA","0.06","27.47","0.26","0.33"
"2019/07/24","24","51.3","66.0","80.2","48.3","57.6","69.6","67.1","68.7","NA","NA","0.16","24.84","0.21","0.26"
"2019/07/25","25","43.0","64.7","85.7","43.3","53.9","67.3","63.8","66.5","NA","NA","0.00","27.72","0.22","0.28"
"2019/07/26","26","45.8","70.2","93.7","43.8","48.0","69.1","64.3","67.0","NA","NA","0.00","27.66","0.23","0.30"
"2019/07/27","27","51.4","72.8","88.9","43.3","39.4","70.4","66.0","68.2","NA","NA","0.00","23.87","0.24","0.32"
"2019/07/28","28","50.1","70.3","86.6","42.6","40.6","71.2","66.4","68.7","NA","NA","0.00","27.28","0.23","0.29"
"2019/07/29","29","46.2","68.8","90.2","42.9","47.0","70.6","66.2","68.6","NA","NA","0.00","26.84","0.23","0.29"
"2019/07/30","30","46.6","69.2","90.4","42.9","45.2","70.8","66.5","68.9","NA","NA","0.00","26.75","0.24","0.31"
