"Date","Date","Min°F","Avg°F","Max°F","Avg1.5m DP°F","Avg1.5m RH%","2 in.°F","Min°F","Avg°F","Avg 2in.SWPkPa","Avg 8in.SWPkPa","TotPrecin","TotalSolarRadMJ/m²","EToin","ETrin"
"2020/02/02","2","18.4","28.7","40.6","14.5","60.5","36.4","36.0","37.2","NA","NA","0.00","9.17","0.02","0.04"
"2020/02/03","3","15.6","25.5","36.8","10.4","59.2","33.8","35.0","35.4","NA","NA","0.00","7.64","0.03","0.05"
"2020/02/04","4","12.1","21.1","26.7","12.9","75.6","33.1","34.3","34.6","NA","NA","0.00","3.13","0.02","0.03"
"2020/02/05","5","22.4","25.4","27.8","22.5","92.6","32.9","34.0","34.1","NA","NA","0.00","3.28","0.01","0.02"
"2020/02/06","6","20.8","27.6","30.7","25.6","94.6","32.8","33.9","33.9","NA","NA","0.00","3.33","0.01","0.01"
"2020/02/07","7","26.2","32.3","36.9","31.1","96.0","32.8","33.8","33.8","NA","NA","0.40","2.86","0.01","0.01"
"2020/02/08","8","30.8","37.0","45.2","30.5","78.6","32.8","33.7","33.8","NA","NA","0.00","7.33","0.03","0.05"
"2020/02/09","9","23.1","30.6","37.9","23.5","76.7","32.8","33.7","33.7","NA","NA","0.00","5.84","0.02","0.03"
"2020/02/10","10","21.0","30.2","43.8","22.3","76.8","32.9","33.7","33.7","NA","NA","0.00","10.42","0.03","0.05"
"2020/02/11","11","25.3","33.5","46.6","26.0","75.9","33.3","33.7","33.7","NA","NA","0.00","8.92","0.04","0.05"
"2020/02/12","12","20.5","30.8","48.0","23.6","79.2","33.4","33.6","33.7","NA","NA","0.00","10.10","0.03","0.04"
"2020/02/13","13","21.5","32.1","42.4","26.5","81.9","33.3","33.6","33.6","NA","NA","0.00","6.89","0.02","0.03"
"2020/02/14","14","28.6","33.9","44.2","28.3","81.7","33.7","33.6","33.6","NA","NA","0.00","6.92","0.03","0.04"
"2020/02/15","15","29.2","35.8","40.5","30.2","80.7","33.7","33.6","33.6","NA","NA","0.00","4.31","0.03","0.04"
"2020/02/16","16","27.5","35.0","47.1","27.4","76.8","34.9","33.6","33.6","NA","NA","0.00","7.99","0.04","0.05"
"2020/02/17","17","24.1","32.4","44.1","19.4","64.1","34.7","33.5","33.6","NA","NA","0.00","9.67","0.04","0.07"
"2020/02/18","18","20.9","29.3","42.3","15.6","62.9","34.2","33.6","33.6","NA","NA","0.00","11.88","0.04","0.07"
"2020/02/19","19","17.3","26.9","42.8","15.7","68.0","33.3","33.5","33.6","NA","NA","0.00","11.66","0.04","0.06"
"2020/02/20","20","17.1","28.1","45.4","17.7","70.7","33.3","33.4","33.5","NA","NA","0.00","12.09","0.04","0.07"
"2020/02/21","21","17.4","29.5","47.5","19.6","72.7","33.4","33.4","33.4","NA","NA","0.00","12.18","0.05","0.07"
"2020/02/22","22","23.8","34.6","50.9","25.2","72.3","34.3","33.3","33.3","NA","NA","0.00","11.34","0.05","0.07"
"2020/02/23","23","27.7","34.6","43.1","30.3","85.0","33.9","33.3","33.3","NA","NA","0.09","5.60","0.03","0.04"
"2020/02/24","24","27.6","34.6","44.4","26.7","74.8","34.4","33.3","33.3","NA","NA","0.00","8.23","0.04","0.05"
"2020/02/25","25","23.0","32.4","41.7","24.5","75.1","34.0","33.3","33.3","NA","NA","0.00","7.87","0.03","0.04"
"2020/02/26","26","28.9","35.3","49.8","27.2","75.1","35.4","33.3","33.4","NA","NA","0.00","10.14","0.05","0.07"
"2020/02/27","27","24.4","36.1","52.8","28.5","77.4","36.2","33.5","33.6","NA","NA","0.00","12.13","0.05","0.08"
"2020/02/28","28","25.5","40.0","59.3","30.1","72.5","37.2","33.7","34.0","NA","NA","0.00","12.09","0.07","0.10"
"2020/02/29","29","28.5","37.8","48.9","25.7","65.4","37.3","34.4","34.8","NA","NA","0.04","8.07","0.06","0.09"
"2020/03/01","1","21.7","34.5","47.9","22.2","67.8","36.9","34.6","34.9","NA","NA","0.00","11.97","0.05","0.07"
"2020/03/02","2","28.7","40.6","53.2","28.5","63.5","38.3","34.9","35.6","NA","NA","0.00","12.86","0.07","0.10"
"2020/03/03","3","29.0","45.0","61.2","28.2","58.7","40.3","36.3","37.4","NA","NA","0.00","14.95","0.09","0.14"
"2020/03/04","4","25.7","42.4","52.0","15.1","37.2","41.3","37.7","38.7","NA","NA","0.00","15.75","0.11","0.17"
"2020/03/05","5","26.0","35.4","46.3","22.0","60.7","38.0","37.1","37.9","NA","NA","0.00","7.31","0.05","0.07"
"2020/03/06","6","29.4","39.2","50.1","31.5","75.6","38.1","36.9","37.7","NA","NA","0.09","5.11","0.04","0.05"
"2020/03/07","7","32.1","38.8","45.8","35.3","88.3","39.9","38.6","39.0","NA","NA","0.26","5.70","0.03","0.04"
"2020/03/08","8","29.1","35.0","46.1","29.5","82.7","39.9","38.3","39.1","NA","NA","0.13","12.59","0.05","0.07"
"2020/03/09","9","25.9","32.8","44.4","25.5","77.3","39.0","37.7","38.5","NA","NA","0.00","10.87","0.05","0.07"
"2020/03/10","10","22.0","31.2","42.3","26.2","84.0","36.2","36.8","37.4","NA","NA","0.00","4.16","0.03","0.04"
"2020/03/11","11","27.1","38.1","50.7","24.1","62.7","38.4","36.3","37.1","NA","NA","0.00","13.88","0.08","0.12"
"2020/03/12","12","21.7","33.5","48.7","18.9","61.5","38.3","36.6","37.5","NA","NA","0.00","16.59","0.07","0.10"
"2020/03/13","13","22.4","30.2","37.2","23.3","76.9","36.5","36.8","37.2","NA","NA","0.00","4.07","0.03","0.05"
"2020/03/14","14","18.5","22.7","26.8","11.5","66.6","35.0","35.7","36.2","NA","NA","0.00","8.79","0.05","0.07"
"2020/03/15","15","18.8","28.6","43.5","12.8","54.4","35.6","35.3","35.5","NA","NA","0.01","17.13","0.08","0.13"
"2020/03/16","16","23.4","35.1","53.0","19.7","57.2","37.0","35.1","35.6","NA","NA","0.00","17.78","0.10","0.14"
"2020/03/17","17","22.1","36.1","55.0","21.5","61.6","38.2","35.6","36.4","NA","NA","0.00","15.78","0.09","0.12"
"2020/03/18","18","26.1","39.2","59.5","24.3","61.3","40.0","36.3","37.4","NA","NA","0.00","17.70","0.10","0.14"
"2020/03/19","19","23.1","38.9","60.1","25.0","64.8","40.8","37.2","38.5","NA","NA","0.00","17.26","0.09","0.12"
"2020/03/20","20","25.5","40.5","62.9","26.1","63.9","41.9","37.9","39.3","NA","NA","0.00","18.36","0.10","0.13"
"2020/03/21","21","25.2","41.9","61.4","21.5","52.8","42.5","38.5","39.9","NA","NA","0.00","18.51","0.11","0.16"
"2020/03/22","22","23.3","41.5","59.5","19.4","46.5","41.7","38.7","40.0","NA","NA","0.00","16.53","0.11","0.15"
"2020/03/23","23","30.5","43.9","56.3","28.1","58.5","43.2","40.1","41.2","NA","NA","0.06","14.90","0.09","0.13"
"2020/03/24","24","28.2","35.1","46.3","29.2","80.9","41.1","40.0","41.2","NA","NA","0.05","12.03","0.06","0.07"
"2020/03/25","25","26.8","35.7","50.0","26.4","74.3","41.6","39.1","40.3","NA","NA","0.01","14.80","0.07","0.10"
"2020/03/26","26","22.3","35.6","48.4","25.4","70.9","39.6","38.9","39.9","NA","NA","0.00","10.74","0.06","0.09"
"2020/03/27","27","33.2","40.9","48.0","29.7","65.1","40.8","39.6","40.4","NA","NA","0.00","8.05","0.06","0.08"
"2020/03/28","28","38.7","44.7","52.1","35.7","70.6","42.3","40.7","41.5","NA","NA","0.00","8.95","0.07","0.10"
"2020/03/29","29","37.5","45.9","56.4","36.7","71.2","43.7","41.8","42.6","NA","NA","0.00","10.72","0.08","0.11"
"2020/03/30","30","32.0","43.8","53.6","30.1","63.1","44.1","42.3","43.3","NA","NA","0.41","14.80","0.09","0.13"
"2020/03/31","31","31.0","36.8","43.8","31.4","81.2","42.7","41.9","43.0","NA","NA","0.09","10.48","0.05","0.06"
"2020/04/01","1","26.3","35.6","46.0","26.5","73.4","42.8","41.0","42.2","NA","NA","0.01","13.89","0.07","0.08"
"2020/04/02","2","23.6","35.8","47.5","14.6","43.8","42.5","40.2","41.6","NA","NA","0.00","20.71","0.10","0.14"
"2020/04/03","3","27.0","37.1","48.1","24.2","64.6","42.4","40.8","41.9","NA","NA","0.00","15.79","0.08","0.11"
"2020/04/04","4","24.2","34.5","47.9","21.1","65.7","43.1","40.7","42.1","NA","NA","0.00","18.30","0.09","0.11"
"2020/04/05","5","33.6","40.1","49.7","27.8","62.2","43.6","41.3","42.5","NA","NA","0.00","12.84","0.08","0.11"
"2020/04/06","6","32.4","44.4","59.5","28.6","59.4","46.4","42.4","43.9","NA","NA","0.00","20.97","0.12","0.16"
"2020/04/07","7","29.0","44.4","64.2","27.1","57.1","46.1","42.8","44.6","NA","NA","0.00","20.94","0.13","0.18"
"2020/04/08","8","26.8","45.1","64.7","19.8","45.9","46.6","43.0","44.7","NA","NA","0.00","20.37","0.14","0.20"
"2020/04/09","9","29.2","48.8","71.8","26.8","48.7","47.7","43.4","45.3","NA","NA","0.00","22.16","0.16","0.23"
"2020/04/10","10","31.8","51.5","69.7","32.1","53.0","49.3","44.8","46.5","NA","NA","0.00","18.20","0.14","0.19"
"2020/04/11","11","28.4","45.5","53.5","23.6","45.8","48.6","45.8","46.9","NA","NA","0.00","20.12","0.12","0.17"
"2020/04/12","12","21.7","36.5","51.0","14.6","49.9","45.5","43.6","45.3","NA","NA","0.00","20.74","0.10","0.13"
"2020/04/13","13","19.3","38.7","57.9","11.9","40.5","45.2","42.4","44.2","NA","NA","0.00","23.68","0.13","0.18"
"2020/04/14","14","33.0","45.0","60.0","28.9","55.8","46.0","43.7","44.9","NA","NA","0.00","10.17","0.08","0.11"
"2020/04/15","15","35.4","44.9","55.3","35.5","71.2","46.7","44.7","45.7","NA","NA","0.11","13.60","0.09","0.13"
"2020/04/16","16","26.0","43.2","60.6","26.8","59.6","47.7","44.1","46.0","NA","NA","0.00","24.17","0.12","0.16"
"2020/04/17","17","26.2","47.7","65.3","26.2","49.8","48.1","44.6","46.6","NA","NA","0.00","21.71","0.15","0.21"
"2020/04/18","18","40.2","53.4","64.3","37.2","56.5","52.1","47.5","48.8","NA","NA","0.00","18.91","0.14","0.18"
"2020/04/19","19","30.1","48.0","62.4","37.1","69.7","50.1","47.3","49.0","NA","NA","0.00","14.83","0.09","0.11"
"2020/04/20","20","33.6","51.4","70.0","37.8","64.9","51.4","47.5","49.3","NA","NA","0.00","19.27","0.13","0.16"
"2020/04/21","21","32.6","52.0","69.9","34.9","58.0","52.5","48.1","50.2","NA","NA","0.00","24.85","0.16","0.20"
"2020/04/22","22","35.5","46.3","56.2","38.6","75.6","50.2","49.2","50.3","NA","NA","0.19","10.76","0.07","0.09"
"2020/04/23","23","43.0","51.7","65.3","41.4","71.5","53.1","49.1","50.5","NA","NA","0.00","19.55","0.13","0.16"
"2020/04/24","24","30.7","48.4","62.5","35.2","64.2","51.5","49.2","50.9","NA","NA","0.00","18.06","0.11","0.14"
"2020/04/25","25","38.0","50.5","64.4","38.7","67.8","50.5","49.5","50.5","NA","NA","0.05","11.26","0.11","0.15"
"2020/04/26","26","30.0","48.8","63.2","31.0","54.6","51.2","48.4","50.2","NA","NA","0.00","21.27","0.13","0.17"
"2020/04/27","27","42.3","55.3","67.3","32.4","45.9","52.8","49.9","51.2","NA","NA","0.00","20.93","0.18","0.26"
"2020/04/28","28","29.2","50.8","68.2","31.4","52.9","52.6","49.1","51.1","NA","NA","0.00","23.45","0.15","0.20"
"2020/04/29","29","38.5","55.0","74.5","40.5","61.9","53.4","50.5","51.9","NA","NA","0.00","16.43","0.15","0.20"
"2020/04/30","30","44.6","58.0","67.9","36.1","50.0","55.6","51.9","53.2","NA","NA","0.00","21.88","0.17","0.23"
"2020/05/01","1","36.6","50.9","64.3","32.0","51.6","54.8","51.9","53.5","NA","NA","0.00","25.38","0.16","0.21"
"2020/05/02","2","29.8","51.5","68.9","35.4","58.5","53.0","51.0","52.6","NA","NA","0.04","18.88","0.15","0.20"
"2020/05/03","3","33.4","46.3","59.2","38.0","74.6","53.8","51.9","52.9","NA","NA","0.06","17.16","0.10","0.13"
"2020/05/04","4","28.2","44.4","64.1","30.8","66.9","51.8","49.6","51.4","NA","NA","0.00","22.56","0.13","0.16"
"2020/05/05","5","33.6","52.7","73.5","33.5","55.2","54.1","50.0","51.8","NA","NA","0.00","23.95","0.18","0.23"
"2020/05/06","6","42.3","47.6","53.8","41.5","79.8","51.8","51.7","52.3","NA","NA","0.44","5.49","0.05","0.07"
"2020/05/07","7","37.8","47.4","59.9","40.2","79.1","52.1","50.0","51.3","NA","NA","0.00","14.30","0.09","0.10"
"2020/05/08","8","34.6","52.3","70.9","40.5","69.5","55.1","50.1","52.2","NA","NA","0.00","27.33","0.16","0.20"
"2020/05/09","9","38.9","57.2","74.8","37.8","56.7","57.0","52.0","54.1","NA","NA","0.00","27.82","0.20","0.26"
"2020/05/10","10","41.5","60.6","74.3","34.5","41.6","58.4","53.5","55.4","NA","NA","0.00","27.30","0.21","0.28"
"2020/05/11","11","40.8","59.2","71.3","31.9","38.1","58.6","54.1","55.9","NA","NA","0.00","25.02","0.19","0.26"
"2020/05/12","12","47.6","54.1","62.5","35.6","52.0","56.5","55.0","55.8","NA","NA","0.37","10.46","0.12","0.16"
"2020/05/13","13","45.1","50.5","57.7","47.2","88.9","55.1","53.8","54.7","NA","NA","0.44","11.03","0.07","0.08"
"2020/05/14","14","43.5","52.5","61.7","45.0","77.6","56.0","53.6","54.8","NA","NA","0.03","16.13","0.10","0.12"
"2020/05/15","15","45.2","53.0","62.2","46.9","80.9","56.7","54.2","55.4","NA","NA","0.10","17.52","0.11","0.12"
"2020/05/16","16","39.9","55.2","68.5","44.3","70.7","57.0","54.4","55.9","NA","NA","0.00","17.86","0.12","0.14"
"2020/05/17","17","50.5","55.9","62.7","51.5","85.5","57.8","55.8","56.6","NA","NA","0.05","10.10","0.08","0.09"
"2020/05/18","18","51.1","56.1","65.4","50.7","83.0","58.5","55.9","56.8","NA","NA","0.01","13.14","0.10","0.12"
"2020/05/19","19","51.2","57.8","68.1","51.3","80.6","59.7","56.1","57.3","NA","NA","0.08","18.37","0.13","0.14"
"2020/05/20","20","53.0","55.4","59.1","51.9","88.2","58.2","57.2","57.7","NA","NA","0.56","4.45","0.04","0.05"
"2020/05/21","21","47.1","52.7","62.4","44.8","75.8","57.2","56.0","56.7","NA","NA","0.04","12.03","0.10","0.13"
"2020/05/22","22","40.8","46.7","51.6","43.7","89.5","54.0","54.1","54.9","NA","NA","0.59","8.07","0.05","0.05"
"2020/05/23","23","44.8","53.0","62.3","47.1","82.0","56.3","53.5","54.6","NA","NA","0.02","17.29","0.11","0.12"
"2020/05/24","24","42.8","57.6","71.9","46.3","69.9","59.6","54.9","56.5","NA","NA","0.00","23.61","0.16","0.19"
"2020/05/25","25","45.0","54.5","60.2","49.7","84.2","58.1","56.3","57.1","NA","NA","0.03","8.02","0.06","0.06"
"2020/05/26","26","54.2","62.6","75.2","50.5","69.0","61.4","56.7","58.0","NA","NA","0.00","21.70","0.17","0.21"
"2020/05/27","27","44.6","59.7","75.0","40.6","54.7","62.5","57.2","59.0","NA","NA","0.00","29.51","0.22","0.27"
"2020/05/28","28","42.8","62.5","83.0","43.6","56.2","63.6","57.5","59.5","NA","NA","0.00","27.86","0.22","0.27"
"2020/05/29","29","52.2","68.1","88.0","50.2","57.5","66.8","59.4","61.3","NA","NA","0.00","28.06","0.23","0.29"
"2020/05/30","30","54.4","64.5","75.0","54.8","72.2","64.0","60.8","61.8","NA","NA","0.24","11.83","0.13","0.17"
"2020/05/31","31","44.4","53.3","62.6","49.4","87.0","59.7","58.9","60.0","NA","NA","0.51","5.47","0.05","0.07"
"2020/06/01","1","44.1","56.5","72.7","45.4","71.3","61.0","56.9","58.5","NA","NA","0.00","22.97","0.16","0.20"
"2020/06/02","2","37.9","57.7","72.3","42.4","61.0","61.3","57.2","59.2","NA","NA","0.00","24.12","0.17","0.21"
"2020/06/03","3","42.2","58.9","72.2","42.3","58.1","63.7","58.1","60.1","NA","NA","0.00","26.25","0.18","0.21"
"2020/06/04","4","46.7","59.7","73.1","42.1","56.0","64.0","59.4","60.9","NA","NA","0.00","24.32","0.18","0.22"
"2020/06/05","5","42.4","54.9","64.4","46.4","74.0","60.0","58.4","59.4","NA","NA","0.00","9.63","0.08","0.10"
"2020/06/06","6","49.1","58.3","67.3","48.9","73.2","62.5","58.4","59.7","NA","NA","0.15","19.39","0.14","0.16"
"2020/06/07","7","43.6","49.8","57.9","44.6","82.8","59.5","58.3","59.3","NA","NA","0.28","14.55","0.09","0.11"
"2020/06/08","8","38.2","50.2","61.6","43.6","80.0","58.1","56.4","57.6","NA","NA","0.12","16.02","0.10","0.12"
"2020/06/09","9","36.3","48.9","55.4","44.9","86.4","56.6","55.6","56.7","NA","NA","0.06","11.00","0.06","0.06"
"2020/06/10","10","51.8","59.8","72.5","52.3","78.4","60.7","56.5","57.8","NA","NA","0.00","16.68","0.13","0.14"
"2020/06/11","11","47.7","60.8","74.6","53.1","77.8","61.9","57.9","59.3","NA","NA","0.00","19.84","0.15","0.18"
"2020/06/12","12","54.2","65.3","77.4","56.4","74.4","64.2","59.4","60.8","NA","NA","0.05","19.34","0.16","0.19"
"2020/06/13","13","50.8","56.0","63.2","53.6","91.8","62.3","60.4","61.4","NA","NA","0.50","5.88","0.05","0.06"
"2020/06/14","14","46.0","52.1","60.4","45.5","79.2","59.4","58.2","59.1","NA","NA","0.10","13.50","0.10","0.11"
"2020/06/15","15","42.1","49.7","56.0","46.5","89.0","57.6","57.0","57.8","NA","NA","0.79","8.51","0.06","0.06"
"2020/06/16","16","45.7","54.2","63.2","49.8","86.2","58.6","56.6","57.6","NA","NA","0.31","15.31","0.10","0.11"
"2020/06/17","17","40.4","55.7","74.1","49.2","81.4","60.7","56.4","58.3","NA","NA","0.31","21.06","0.14","0.17"
"2020/06/18","18","43.4","61.9","77.6","52.0","73.5","63.3","57.9","59.9","NA","NA","0.00","27.42","0.18","0.21"
"2020/06/19","19","46.1","65.3","82.9","52.0","67.0","65.4","59.9","61.9","NA","NA","0.00","25.67","0.20","0.23"
"2020/06/20","20","55.3","64.4","73.1","55.2","73.3","64.7","61.6","62.6","NA","NA","0.00","10.07","0.10","0.12"
"2020/06/21","21","56.1","66.6","76.5","55.1","68.8","66.9","61.8","63.2","NA","NA","0.00","21.72","0.17","0.20"
"2020/06/22","22","48.3","66.5","82.6","51.2","63.1","68.2","62.2","64.2","NA","NA","0.00","29.83","0.23","0.28"
"2020/06/23","23","49.1","71.1","90.3","54.6","60.7","69.6","63.1","65.2","NA","NA","0.00","28.76","0.24","0.30"
"2020/06/24","24","60.0","68.9","85.2","59.0","72.1","70.5","65.4","66.6","NA","NA","0.00","22.04","0.21","0.27"
"2020/06/25","25","53.0","70.1","87.1","55.1","64.7","70.5","64.5","66.3","NA","NA","0.00","28.77","0.24","0.29"
"2020/06/26","26","52.4","72.7","89.2","54.3","57.9","71.0","64.9","66.9","NA","NA","0.00","27.57","0.24","0.29"
"2020/06/27","27","54.7","67.6","78.2","46.9","50.1","69.7","66.2","67.3","NA","NA","0.00","23.11","0.21","0.27"
"2020/06/28","28","43.9","57.5","69.4","46.8","69.6","65.9","63.9","65.2","NA","NA","0.02","22.16","0.15","0.18"
"2020/06/29","29","45.6","62.5","81.9","48.0","65.9","66.3","61.9","63.8","NA","NA","0.37","26.61","0.22","0.27"
"2020/06/30","30","53.9","58.5","66.8","54.5","87.2","65.3","63.3","64.1","NA","NA","0.25","12.52","0.10","0.11"
"2020/07/01","1","50.5","54.4","64.1","50.4","87.0","62.9","61.8","62.6","NA","NA","0.03","9.51","0.08","0.10"
"2020/07/02","2","49.3","57.7","69.8","49.1","75.1","62.4","60.7","61.5","NA","NA","0.02","14.42","0.12","0.15"
"2020/07/03","3","42.0","61.4","79.5","45.5","63.2","63.8","59.6","61.5","NA","NA","0.00","28.69","0.21","0.26"
"2020/07/04","4","44.6","61.0","77.4","45.9","63.1","64.7","61.0","62.9","NA","NA","0.00","24.88","0.18","0.22"
"2020/07/05","5","45.0","62.2","80.0","48.2","64.9","65.0","61.4","63.2","NA","NA","0.00","24.97","0.18","0.22"
"2020/07/06","6","44.4","64.3","81.7","47.7","61.8","66.0","61.3","63.4","NA","NA","0.00","28.77","0.21","0.26"
"2020/07/07","7","53.4","59.7","70.2","50.8","74.3","64.2","62.8","63.5","NA","NA","0.32","11.57","0.12","0.15"
"2020/07/08","8","51.0","60.7","74.4","51.4","74.8","65.3","61.6","62.8","NA","NA","0.00","22.27","0.16","0.19"
"2020/07/09","9","45.9","63.4","77.6","51.0","67.7","65.3","61.7","63.3","NA","NA","0.00","20.28","0.15","0.18"
"2020/07/10","10","51.8","65.7","80.8","50.9","63.2","67.1","62.9","64.3","NA","NA","0.00","25.16","0.20","0.25"
"2020/07/11","11","45.7","66.8","85.0","50.3","60.8","67.0","62.4","64.2","NA","NA","0.00","26.05","0.21","0.26"
"2020/07/12","12","50.2","64.0","77.4","42.9","50.1","67.1","63.2","64.7","NA","NA","0.00","25.21","0.21","0.28"
"2020/07/13","13","43.6","61.7","77.2","41.0","50.1","66.3","62.3","63.8","NA","NA","0.00","28.22","0.21","0.26"
"2020/07/14","14","41.5","62.8","83.6","44.8","59.0","66.2","61.2","63.1","NA","NA","0.00","28.25","0.22","0.27"
"2020/07/15","15","43.5","65.9","85.4","48.4","59.3","67.6","61.8","63.6","NA","NA","0.00","28.17","0.21","0.26"
"2020/07/16","16","49.6","70.4","89.2","52.3","58.9","69.5","63.0","64.7","NA","NA","0.00","26.93","0.23","0.29"
"2020/07/17","17","53.9","67.1","82.6","52.7","63.1","69.1","64.3","65.5","NA","NA","0.00","19.94","0.17","0.22"
"2020/07/18","18","49.7","67.7","85.6","48.4","56.9","69.4","63.8","65.2","NA","NA","0.00","27.71","0.23","0.29"
"2020/07/19","19","48.6","68.9","87.2","52.6","61.0","69.6","63.6","65.2","NA","NA","0.00","23.96","0.20","0.24"
"2020/07/20","20","52.8","70.6","90.3","50.3","56.3","70.6","64.3","65.8","NA","NA","0.00","28.70","0.25","0.31"
"2020/07/21","21","50.6","71.8","95.2","51.6","56.0","70.4","64.4","65.9","NA","NA","0.00","25.09","0.23","0.29"
"2020/07/22","22","52.9","72.7","91.7","52.2","54.0","71.3","64.8","66.2","NA","NA","0.00","26.66","0.24","0.31"
"2020/07/23","23","54.9","69.8","87.4","46.8","48.6","71.0","65.1","66.4","NA","NA","0.00","26.40","0.24","0.32"
"2020/07/24","24","46.8","64.9","81.1","44.4","51.7","68.9","64.2","65.5","NA","NA","0.00","23.64","0.20","0.26"
"2020/07/25","25","47.2","66.0","83.1","44.3","49.9","69.4","63.6","64.9","NA","NA","0.00","28.05","0.22","0.28"
"2020/07/26","26","46.7","67.6","89.0","46.9","54.6","69.7","63.3","64.8","NA","NA","0.00","28.05","0.23","0.30"
"2020/07/27","27","50.4","72.1","94.7","49.2","51.4","71.0","63.8","65.3","NA","NA","0.00","27.69","0.25","0.33"
"2020/07/28","28","49.9","73.2","97.6","49.3","52.0","71.5","64.5","66.0","NA","NA","0.00","26.54","0.25","0.32"
"2020/07/29","29","51.5","74.1","96.7","48.6","48.9","72.4","65.0","66.0","NA","NA","0.00","27.08","0.26","0.34"
