"Date","Date","Min°F","Avg°F","Max°F","Avg1.5m DP°F","Avg1.5m RH%","2 in.°F","Min°F","Avg°F","Avg 2in.SWPkPa","Avg 8in.SWPkPa","TotPrecin","TotalSolarRadMJ/m²","EToin","ETrin"
"2017/02/02","2","3.6","11.9","25.6","0.9","68.8","32.5","33.6","33.6","NA","NA","0.00","9.65","0.03","0.04"
"2017/02/03","3","4.8","15.8","21.1","10.7","87.1","32.4","33.6","33.6","NA","NA","0.00","2.65","0.01","0.02"
"2017/02/04","4","20.8","24.0","27.6","21.0","92.7","32.3","33.6","33.6","NA","NA","0.05","2.64","0.01","0.02"
"2017/02/05","5","26.3","31.2","35.2","29.6","95.2","32.4","33.6","33.6","NA","NA","0.23","4.05","0.01","0.01"
"2017/02/06","6","23.4","30.7","37.5","27.7","90.2","32.4","33.6","33.6","NA","NA","0.17","6.05","0.02","0.02"
"2017/02/07","7","4.7","19.7","28.5","15.4","89.4","32.4","33.6","33.6","NA","NA","0.00","4.93","0.01","0.02"
"2017/02/08","8","4.3","18.3","23.6","14.0","89.7","32.5","33.6","33.6","NA","NA","0.00","3.32","0.01","0.01"
"2017/02/09","9","22.1","28.5","36.1","26.7","95.5","32.6","33.6","33.6","NA","NA","0.07","2.07","0.01","0.02"
"2017/02/10","10","29.2","36.1","45.8","30.7","82.1","32.6","33.6","33.6","NA","NA","0.56","9.26","0.03","0.04"
"2017/02/11","11","18.8","29.1","41.0","22.0","78.3","32.7","33.6","33.7","NA","NA","0.00","10.91","0.03","0.04"
"2017/02/12","12","9.4","20.2","31.5","16.0","89.6","32.8","33.7","33.7","NA","NA","0.00","6.75","0.02","0.02"
"2017/02/13","13","12.0","23.2","37.8","17.2","83.2","32.9","33.7","33.7","NA","NA","0.00","9.97","0.03","0.05"
"2017/02/14","14","14.4","25.0","44.5","19.3","83.8","32.9","33.7","33.7","NA","NA","0.00","10.83","0.03","0.05"
"2017/02/15","15","17.1","29.6","35.3","28.2","96.6","33.6","33.8","33.8","NA","NA","0.70","2.12","0.01","0.00"
"2017/02/16","16","34.9","38.2","44.6","37.2","96.4","34.6","33.6","33.7","NA","NA","0.57","3.74","0.02","0.03"
"2017/02/17","17","29.8","35.8","44.5","32.7","89.3","35.1","33.6","33.6","NA","NA","0.00","7.28","0.03","0.04"
"2017/02/18","18","29.1","33.3","35.9","31.9","94.8","35.0","33.6","33.6","NA","NA","0.19","3.84","0.01","0.02"
"2017/02/19","19","32.5","35.0","41.5","33.5","94.0","35.1","33.6","33.6","NA","NA","0.06","6.30","0.02","0.03"
"2017/02/20","20","31.4","33.3","34.6","32.7","98.0","35.0","33.6","33.6","NA","NA","0.37","3.17","0.01","0.01"
"2017/02/21","21","32.9","35.7","40.9","33.5","91.8","35.1","33.6","33.6","NA","NA","0.00","5.69","0.02","0.03"
"2017/02/22","22","23.5","33.0","40.7","27.5","82.8","34.8","33.6","33.6","NA","NA","0.00","10.60","0.03","0.04"
"2017/02/23","23","16.8","25.6","38.7","17.5","77.2","34.6","33.6","33.6","NA","NA","0.00","13.35","0.04","0.06"
"2017/02/24","24","9.7","20.8","34.5","15.1","84.5","34.5","33.7","33.7","NA","NA","0.00","9.62","0.03","0.04"
"2017/02/25","25","8.5","22.8","37.3","15.7","79.9","34.2","33.7","33.7","NA","NA","0.00","11.66","0.03","0.04"
"2017/02/26","26","17.2","28.1","38.5","24.7","90.3","34.0","33.7","33.7","NA","NA","0.04","6.36","0.02","0.02"
"2017/02/27","27","14.8","25.2","32.4","22.3","92.9","34.0","33.7","33.8","NA","NA","0.03","5.55","0.02","0.02"
"2017/02/28","28","20.5","28.4","39.2","18.1","70.7","34.1","33.8","33.8","NA","NA","0.10","8.06","0.04","0.06"
"2017/03/01","1","28.8","37.4","47.8","26.1","65.8","34.1","33.8","33.9","NA","NA","0.00","14.55","0.06","0.09"
"2017/03/02","2","30.8","36.2","43.0","30.4","79.8","34.4","33.9","33.9","NA","NA","0.03","5.93","0.03","0.04"
"2017/03/03","3","33.6","39.1","44.8","33.9","82.1","34.8","33.8","33.9","NA","NA","0.10","3.52","0.03","0.05"
"2017/03/04","4","25.6","36.8","44.0","26.8","70.3","37.9","33.7","33.7","NA","NA","0.00","16.00","0.05","0.07"
"2017/03/05","5","23.1","29.8","38.5","24.1","81.7","35.8","33.7","33.7","NA","NA","0.15","6.99","0.04","0.05"
"2017/03/06","6","22.0","31.3","41.8","22.3","72.6","35.2","33.7","33.7","NA","NA","0.01","12.27","0.05","0.07"
"2017/03/07","7","17.7","26.6","33.1","22.7","88.3","35.2","33.7","33.8","NA","NA","0.02","6.66","0.02","0.03"
"2017/03/08","8","22.3","33.7","43.5","26.2","77.1","34.9","33.8","33.8","NA","NA","0.15","14.31","0.05","0.06"
"2017/03/09","9","30.1","32.5","36.6","30.4","92.3","34.8","33.8","33.9","NA","NA","0.10","4.79","0.02","0.03"
"2017/03/10","10","30.2","38.8","55.2","34.0","84.6","35.3","33.8","33.9","NA","NA","0.14","10.72","0.05","0.07"
"2017/03/11","11","28.1","35.1","42.7","32.5","91.1","35.8","33.8","33.8","NA","NA","0.05","6.89","0.03","0.04"
"2017/03/12","12","32.1","39.5","50.9","34.1","82.5","36.2","33.7","33.8","NA","NA","0.00","10.81","0.05","0.06"
"2017/03/13","13","34.5","37.7","42.8","35.9","93.2","36.1","33.7","33.7","NA","NA","0.13","4.23","0.02","0.03"
"2017/03/14","14","34.8","40.0","48.8","39.2","97.1","35.9","33.7","33.7","NA","NA","0.23","5.81","0.03","0.04"
"2017/03/15","15","38.8","45.4","56.2","42.7","90.8","39.8","33.7","33.9","NA","NA","0.10","6.92","0.05","0.06"
"2017/03/16","16","29.7","41.5","52.9","30.8","70.3","48.6","34.4","35.3","NA","NA","0.02","16.76","0.08","0.10"
"2017/03/17","17","24.8","34.1","43.9","28.8","83.4","45.1","35.0","35.6","NA","NA","0.22","6.79","0.04","0.05"
"2017/03/18","18","33.2","45.3","57.7","39.2","82.3","51.4","35.6","37.0","NA","NA","0.51","6.38","0.06","0.08"
"2017/03/19","19","28.1","37.1","50.5","23.3","63.5","54.7","36.7","38.0","NA","NA","0.00","18.34","0.08","0.10"
"2017/03/20","20","27.7","39.4","51.0","22.4","53.9","42.7","36.6","37.6","NA","NA","0.00","13.62","0.09","0.14"
"2017/03/21","21","38.4","41.5","44.4","37.4","85.6","45.0","38.1","38.5","NA","NA","0.21","3.84","0.03","0.04"
"2017/03/22","22","40.9","45.5","52.6","40.9","84.7","48.1","39.3","40.1","NA","NA","0.00","6.93","0.05","0.06"
"2017/03/23","23","30.4","39.6","51.2","32.0","76.6","45.4","39.7","40.8","NA","NA","0.00","12.30","0.07","0.09"
"2017/03/24","24","29.9","36.3","41.1","34.7","93.6","44.3","39.0","39.8","NA","NA","0.41","3.92","0.02","0.02"
"2017/03/25","25","32.1","42.7","54.2","33.8","74.6","46.9","39.3","40.3","NA","NA","0.01","14.05","0.08","0.10"
"2017/03/26","26","28.3","38.3","46.0","34.0","85.8","44.0","39.3","40.3","NA","NA","0.07","8.01","0.04","0.05"
"2017/03/27","27","34.7","44.3","55.6","38.3","81.5","48.7","40.5","41.6","NA","NA","0.03","15.04","0.07","0.09"
"2017/03/28","28","33.2","40.8","45.4","37.5","87.8","45.1","40.8","41.7","NA","NA","0.04","5.40","0.03","0.03"
"2017/03/29","29","39.1","43.4","46.4","41.2","91.8","46.5","41.5","42.0","NA","NA","0.17","4.54","0.03","0.03"
"2017/03/30","30","36.2","44.6","56.9","35.9","75.2","47.2","41.5","42.5","NA","NA","0.00","13.76","0.08","0.11"
"2017/03/31","31","29.7","44.3","60.7","33.4","69.7","46.7","40.9","42.6","NA","NA","0.00","19.41","0.10","0.13"
"2017/04/01","1","33.8","45.8","58.9","37.3","74.2","46.6","42.2","43.4","NA","NA","0.00","11.00","0.08","0.10"
"2017/04/02","2","30.6","42.9","53.6","27.9","62.3","45.7","42.1","43.2","NA","NA","0.00","12.17","0.09","0.12"
"2017/04/03","3","29.9","41.6","54.5","22.4","50.4","45.6","41.2","42.6","NA","NA","0.00","21.84","0.11","0.15"
"2017/04/04","4","24.6","40.1","56.8","25.5","62.0","43.6","40.8","42.4","NA","NA","0.00","18.53","0.10","0.13"
"2017/04/05","5","39.9","46.8","57.0","41.6","82.8","47.1","42.9","43.9","NA","NA","0.10","9.85","0.07","0.08"
"2017/04/06","6","39.1","48.4","56.7","45.6","90.2","49.1","44.9","45.7","NA","NA","0.07","7.63","0.05","0.06"
"2017/04/07","7","36.9","48.6","60.5","36.7","68.6","*48.2","44.8","46.1","NA","NA","0.50","14.98","0.11","0.15"
"2017/04/08","8","31.0","39.5","47.6","33.5","79.6","*45.4","43.6","44.8","NA","NA","0.00","9.32","0.05","0.07"
"2017/04/09","9","28.8","39.9","50.3","29.5","70.1","*45.9","42.9","44.2","NA","NA","0.01","16.90","0.08","0.11"
"2017/04/10","10","28.1","36.3","48.8","31.8","84.7","*44.0","41.7","42.9","NA","NA","0.15","9.00","0.05","0.07"
"2017/04/11","11","27.9","42.3","56.3","30.9","69.3","*47.0","41.2","42.9","NA","NA","0.00","20.80","0.10","0.13"
"2017/04/12","12","41.2","43.2","45.1","38.4","83.9","47.0","43.9","44.4","NA","NA","0.62","4.21","0.04","0.05"
"2017/04/13","13","34.6","44.6","53.9","40.0","84.7","50.6","44.0","44.9","NA","NA","0.50","12.66","0.07","0.08"
"2017/04/14","14","31.3","39.7","51.7","34.3","82.7","*48.0","43.4","44.6","NA","NA","0.04","12.91","0.07","0.09"
"2017/04/15","15","30.3","39.6","51.0","32.2","77.8","*48.3","42.8","44.3","NA","NA","0.00","18.25","0.08","0.10"
"2017/04/16","16","27.8","44.6","60.6","29.8","63.4","*48.7","42.6","44.5","NA","NA","0.00","21.17","0.12","0.16"
"2017/04/17","17","42.1","47.3","53.8","41.9","82.6","52.1","45.6","46.4","NA","NA","0.29","7.84","0.06","0.07"
"2017/04/18","18","36.1","45.3","56.2","42.0","89.0","49.7","45.9","46.9","NA","NA","0.07","9.02","0.06","0.07"
"2017/04/19","19","33.0","46.2","61.1","37.6","76.7","48.0","45.1","46.6","NA","NA","0.05","14.93","0.10","0.13"
"2017/04/20","20","34.9","45.3","51.6","42.3","89.3","48.0","46.9","47.5","NA","NA","0.24","6.08","0.03","0.04"
"2017/04/21","21","33.2","44.2","60.4","37.4","80.7","48.7","45.2","47.1","NA","NA","0.00","20.00","0.11","0.13"
"2017/04/22","22","33.0","49.1","65.0","36.6","67.8","49.6","46.2","48.0","NA","NA","0.00","17.61","0.12","0.16"
"2017/04/23","23","38.4","49.1","59.5","37.5","67.3","49.7","47.2","48.5","NA","NA","0.01","14.12","0.10","0.13"
"2017/04/24","24","38.2","46.8","54.8","40.6","79.3","49.6","48.0","49.0","NA","NA","0.18","12.55","0.07","0.09"
"2017/04/25","25","33.0","42.3","50.7","39.7","90.6","48.4","47.0","48.3","NA","NA","0.08","11.14","0.05","0.06"
"2017/04/26","26","38.4","44.0","52.8","41.4","90.7","48.4","47.1","48.1","NA","NA","0.33","7.47","0.05","0.06"
"2017/04/27","27","36.8","44.6","54.4","38.7","81.2","48.9","46.8","48.1","NA","NA","0.01","13.89","0.08","0.10"
"2017/04/28","28","32.2","46.3","60.2","37.5","75.4","50.2","46.9","48.8","NA","NA","0.05","19.71","0.11","0.13"
"2017/04/29","29","35.5","50.0","61.3","35.4","61.0","50.7","48.0","49.7","NA","NA","0.00","18.55","0.12","0.16"
"2017/04/30","30","40.6","52.2","62.1","37.4","58.1","52.3","49.4","50.7","NA","NA","0.00","18.40","0.13","0.17"
"2017/05/01","1","31.0","43.1","54.6","35.0","74.8","49.9","48.4","49.7","NA","NA","0.02","12.70","0.08","0.10"
"2017/05/02","2","35.5","48.4","63.1","38.3","72.1","52.0","47.8","49.8","NA","NA","0.00","22.98","0.13","0.15"
"2017/05/03","3","42.2","55.6","67.9","45.0","69.6","53.9","50.3","51.9","NA","NA","0.00","16.80","0.12","0.15"
"2017/05/04","4","0.0","60.5","83.1","50.7","68.3","57.8","52.3","54.4","NA","NA","0.00","26.04","0.16","0.21"
"2017/05/05","5","57.5","63.1","70.0","54.4","73.8","58.6","55.9","56.6","NA","NA","0.02","9.89","0.11","0.14"
"2017/05/06","6","42.4","50.5","57.2","42.7","75.3","55.9","54.9","55.6","NA","NA","0.04","10.16","0.08","0.10"
"2017/05/07","7","39.4","51.2","64.1","34.3","59.2","55.7","52.6","54.2","NA","NA","0.00","25.09","0.15","0.19"
"2017/05/08","8","31.8","50.6","66.9","35.9","61.9","54.8","51.4","53.6","NA","NA","0.00","22.20","0.13","0.16"
"2017/05/09","9","38.2","55.8","70.8","40.5","61.1","56.9","52.5","54.7","NA","NA","0.00","24.47","0.16","0.19"
"2017/05/10","10","38.8","58.2","76.1","43.2","63.4","58.2","53.4","55.8","NA","NA","0.00","26.83","0.18","0.22"
"2017/05/11","11","47.1","58.7","70.2","49.3","73.0","58.0","55.6","56.9","NA","NA","0.17","12.61","0.11","0.15"
"2017/05/12","12","36.6","48.1","54.5","41.2","77.4","55.5","55.1","55.8","NA","NA","0.01","10.06","0.06","0.08"
"2017/05/13","13","30.6","42.6","54.7","37.0","81.6","52.6","51.5","53.0","NA","NA","0.16","14.81","0.08","0.10"
"2017/05/14","14","35.0","43.3","52.7","37.2","80.0","52.0","50.8","52.0","NA","NA","0.04","11.74","0.07","0.09"
"2017/05/15","15","31.7","43.2","56.2","39.2","86.7","51.1","49.6","50.9","NA","NA","0.23","12.17","0.07","0.08"
"2017/05/16","16","42.2","44.9","50.7","42.1","90.1","51.2","50.3","51.1","NA","NA","0.64","7.74","0.05","0.06"
"2017/05/17","17","42.5","51.7","65.4","45.7","81.8","53.1","50.3","51.8","NA","NA","0.28","16.05","0.11","0.14"
"2017/05/18","18","44.9","52.9","63.7","46.5","81.1","55.5","52.4","53.9","NA","NA","0.01","16.66","0.11","0.12"
"2017/05/19","19","41.1","56.0","71.2","47.2","74.9","56.9","52.9","55.1","NA","NA","0.00","22.76","0.15","0.17"
"2017/05/20","20","48.6","57.3","68.3","50.7","80.0","58.4","55.6","56.9","NA","NA","0.26","17.74","0.12","0.14"
"2017/05/21","21","42.9","62.1","81.7","47.8","65.8","60.1","55.1","57.4","NA","NA","0.00","29.06","0.21","0.26"
"2017/05/22","22","46.9","65.5","86.9","49.1","62.2","62.8","57.1","59.4","NA","NA","0.00","29.13","0.22","0.26"
"2017/05/23","23","47.3","67.7","83.9","48.8","56.3","64.1","58.7","61.0","NA","NA","0.00","28.36","0.22","0.28"
"2017/05/24","24","44.9","56.1","66.7","32.4","43.1","61.5","59.1","60.4","NA","NA","0.00","20.94","0.18","0.25"
"2017/05/25","25","41.2","54.1","68.7","42.9","69.0","59.9","56.6","58.3","NA","NA","0.00","21.08","0.14","0.17"
"2017/05/26","26","40.1","58.3","76.3","44.7","65.8","61.0","56.5","58.6","NA","NA","0.00","26.92","0.18","0.22"
"2017/05/27","27","42.7","63.0","82.1","48.2","63.6","62.5","57.3","59.7","NA","NA","0.00","28.89","0.21","0.25"
"2017/05/28","28","46.2","65.8","84.7","49.9","62.6","64.0","58.9","61.2","NA","NA","0.00","29.26","0.22","0.26"
"2017/05/29","29","48.6","67.9","87.2","51.0","61.4","65.2","60.1","62.3","NA","NA","0.00","29.30","0.22","0.27"
"2017/05/30","30","49.1","69.8","89.1","51.6","58.5","66.2","61.1","63.2","NA","NA","0.00","26.63","0.23","0.28"
"2017/05/31","31","57.5","65.2","74.0","54.8","69.7","65.7","63.2","64.1","NA","NA","0.01","13.58","0.13","0.16"
"2017/06/01","1","50.3","61.1","70.9","52.4","74.2","64.4","61.8","62.9","NA","NA","0.00","17.74","0.13","0.15"
"2017/06/02","2","44.3","59.6","75.1","46.3","66.3","63.8","60.4","62.0","NA","NA","0.00","25.89","0.18","0.22"
"2017/06/03","3","42.9","61.7","80.5","49.5","67.6","63.8","59.5","61.4","NA","NA","0.00","21.95","0.17","0.22"
"2017/06/04","4","46.9","60.2","68.1","49.1","68.1","63.8","61.3","62.2","NA","NA","0.00","14.79","0.11","0.14"
"2017/06/05","5","41.8","58.3","74.5","45.3","66.8","64.1","59.0","61.2","NA","NA","0.00","28.69","0.19","0.22"
"2017/06/06","6","43.5","62.2","82.9","46.9","63.2","65.1","59.8","62.0","NA","NA","0.00","26.74","0.20","0.25"
"2017/06/07","7","46.5","67.3","86.0","53.5","64.4","66.9","61.1","63.2","NA","NA","0.00","24.80","0.20","0.25"
"2017/06/08","8","51.8","62.4","74.1","54.7","77.4","65.6","63.5","64.2","NA","NA","0.06","10.05","0.10","0.13"
"2017/06/09","9","43.4","55.3","67.3","42.9","66.5","62.2","60.6","61.7","NA","NA","0.00","18.04","0.13","0.16"
"2017/06/10","10","41.4","50.2","61.0","42.5","76.1","60.0","58.5","59.7","NA","NA","0.09","17.94","0.11","0.14"
"2017/06/11","11","35.1","54.3","70.1","42.6","69.4","61.6","56.6","59.2","NA","NA","0.00","30.84","0.17","0.20"
"2017/06/12","12","39.8","61.4","80.8","44.2","60.2","64.1","58.3","60.9","NA","NA","0.00","30.62","0.22","0.27"
"2017/06/13","13","49.8","59.8","72.4","45.5","61.2","63.1","60.7","61.9","NA","NA","0.00","16.28","0.14","0.18"
"2017/06/14","14","46.1","57.0","68.3","40.7","56.4","62.2","59.3","60.9","NA","NA","0.00","21.11","0.16","0.21"
"2017/06/15","15","45.9","53.4","60.2","49.0","85.0","60.2","59.3","60.0","NA","NA","0.15","8.07","0.06","0.07"
"2017/06/16","16","49.5","61.7","72.9","50.1","69.3","62.0","59.0","60.2","NA","NA","0.01","19.49","0.15","0.18"
"2017/06/17","17","39.2","57.1","69.5","43.6","64.1","61.8","58.5","60.3","NA","NA","0.00","21.74","0.14","0.17"
"2017/06/18","18","48.0","64.0","79.0","50.6","64.5","64.0","59.7","61.3","NA","NA","0.00","19.95","0.16","0.19"
"2017/06/19","19","46.9","67.9","86.4","54.1","66.0","66.1","60.7","62.9","NA","NA","0.00","26.31","0.19","0.22"
"2017/06/20","20","58.8","72.9","85.6","52.5","52.8","69.0","63.9","65.7","NA","NA","0.00","27.65","0.24","0.30"
"2017/06/21","21","43.0","64.8","80.0","37.1","39.0","67.5","63.3","65.5","NA","NA","0.00","29.80","0.24","0.31"
"2017/06/22","22","41.3","61.4","77.1","38.0","47.7","66.7","62.6","64.7","NA","NA","0.00","31.23","0.22","0.28"
"2017/06/23","23","39.4","62.3","82.6","40.2","52.5","66.3","61.7","64.1","NA","NA","0.00","31.14","0.23","0.28"
"2017/06/24","24","42.7","66.7","89.2","43.1","50.7","67.2","62.0","64.4","NA","NA","0.00","30.72","0.25","0.31"
"2017/06/25","25","46.4","70.2","92.6","48.0","53.0","68.4","63.0","65.3","NA","NA","0.00","30.14","0.25","0.30"
"2017/06/26","26","50.2","70.4","93.1","53.2","58.6","68.5","64.2","65.9","NA","NA","0.00","21.06","0.21","0.27"
"2017/06/27","27","52.9","69.4","85.4","46.5","52.0","69.9","65.1","66.8","NA","NA","0.00","28.78","0.23","0.29"
"2017/06/28","28","44.2","59.6","79.1","48.7","70.9","67.2","64.0","65.7","NA","NA","0.18","20.00","0.16","0.20"
"2017/06/29","29","44.4","64.3","82.4","49.5","65.0","67.1","62.1","64.4","NA","NA","0.01","30.07","0.21","0.25"
"2017/06/30","30","46.4","69.0","87.9","51.1","58.9","68.5","63.0","65.3","NA","NA","0.00","29.12","0.22","0.26"
"2017/07/01","1","49.3","71.2","91.1","52.4","58.1","69.5","64.1","66.2","NA","NA","0.00","27.26","0.22","0.26"
"2017/07/02","2","48.8","71.2","91.3","51.1","55.5","70.2","65.0","67.1","NA","NA","0.00","28.72","0.24","0.30"
"2017/07/03","3","50.0","69.6","88.3","46.5","50.3","70.2","65.1","67.2","NA","NA","0.00","30.26","0.25","0.31"
"2017/07/04","4","42.3","66.8","87.7","44.1","50.8","68.7","64.3","66.3","NA","NA","0.00","27.26","0.22","0.27"
"2017/07/05","5","44.5","70.6","94.4","47.1","51.7","69.5","63.7","66.0","NA","NA","0.00","29.57","0.24","0.30"
"2017/07/06","6","50.8","75.2","100.0","50.7","50.8","71.5","64.9","67.1","NA","NA","0.00","29.08","0.26","0.32"
"2017/07/07","7","51.3","75.9","101.1","49.9","48.0","72.1","65.8","68.0","NA","NA","0.00","27.32","0.26","0.32"
"2017/07/08","8","54.2","74.6","95.2","46.2","43.1","72.6","66.7","68.7","NA","NA","0.00","29.86","0.27","0.35"
"2017/07/09","9","45.0","70.3","94.0","45.4","47.8","71.5","65.7","68.0","NA","NA","0.00","28.39","0.25","0.33"
"2017/07/10","10","51.9","70.2","85.9","49.7","51.3","71.5","66.2","68.0","NA","NA","0.00","25.09","0.21","0.27"
"2017/07/11","11","54.4","69.9","83.8","50.0","52.8","72.2","66.5","68.2","NA","NA","0.00","28.53","0.22","0.27"
"2017/07/12","12","47.7","69.4","88.6","46.5","52.1","71.5","65.9","68.0","NA","NA","0.00","28.95","0.23","0.28"
"2017/07/13","13","44.4","68.8","90.7","44.2","48.5","71.0","65.4","67.6","NA","NA","0.00","29.06","0.24","0.31"
"2017/07/14","14","43.6","71.1","94.0","46.4","48.9","71.5","65.4","67.7","NA","NA","0.00","29.00","0.24","0.30"
"2017/07/15","15","51.8","72.3","90.5","51.1","52.3","72.0","66.5","68.3","NA","NA","0.00","22.99","0.21","0.26"
"2017/07/16","16","46.8","65.1","81.5","39.3","43.6","70.5","65.8","67.9","NA","NA","0.00","28.62","0.23","0.29"
"2017/07/17","17","37.3","62.6","84.6","37.0","47.2","69.2","64.4","66.8","NA","NA","0.00","29.27","0.20","0.25"
"2017/07/18","18","42.8","65.8","88.7","39.9","46.9","69.5","64.3","66.7","NA","NA","0.00","26.84","0.22","0.28"
"2017/07/19","19","44.0","68.2","90.8","44.5","49.0","70.0","64.7","67.1","NA","NA","0.00","26.85","0.22","0.28"
"2017/07/20","20","52.9","68.6","82.3","45.1","47.0","69.8","66.4","67.9","NA","NA","0.04","25.49","0.23","0.30"
"2017/07/21","21","42.4","64.2","83.1","43.7","52.3","68.7","64.7","67.0","NA","NA","0.00","26.73","0.20","0.24"
"2017/07/22","22","44.0","69.3","91.4","47.6","51.9","70.2","64.9","67.4","NA","NA","0.00","27.93","0.23","0.28"
"2017/07/23","23","53.6","76.2","94.5","50.1","46.3","72.7","66.9","69.2","NA","NA","0.00","27.80","0.27","0.35"
"2017/07/24","24","55.6","72.3","87.0","37.4","30.1","72.9","68.1","70.1","NA","NA","0.00","27.92","0.27","0.36"
"2017/07/25","25","46.7","69.3","91.9","40.3","41.9","71.6","67.0","69.3","NA","NA","0.00","28.29","0.25","0.33"
"2017/07/26","26","46.4","71.8","96.4","41.1","40.3","71.7","66.6","69.1","NA","NA","0.00","27.77","0.24","0.32"
"2017/07/27","27","51.2","72.3","92.9","47.1","46.0","72.2","67.6","69.7","NA","NA","0.00","25.12","0.23","0.30"
"2017/07/28","28","50.5","72.4","94.2","42.2","40.1","72.3","67.6","69.8","NA","NA","0.00","27.95","0.25","0.33"
"2017/07/29","29","43.7","71.1","95.3","40.5","40.1","71.8","67.2","69.6","NA","NA","0.00","27.71","0.25","0.33"
"2017/07/30","30","45.1","72.1","96.0","41.5","39.7","72.1","67.3","69.7","NA","NA","0.00","27.63","0.24","0.32"
